Site,FID_Fishnet,mangrove_area,nonmangrove_area,total_area,gridcode
psc_2018-05_site12,22464631,0,1.450909529,1.450909529,0
psc_2018-05_site12,22464634,0,19.37357707,19.37357707,0
psc_2018-05_site12,22464635,0,42.0710791,42.0710791,0
psc_2018-05_site12,22472786,0,218.5473665,218.5473665,1
psc_2018-05_site12,22472787,0,548.7907508,548.7907508,0
psc_2018-05_site12,22472788,0,553.175295,553.175295,0
psc_2018-05_site12,22472789,0,553.1796987,553.1796987,0
psc_2018-05_site12,22472790,0,553.1757954,553.1757954,0
psc_2018-05_site12,22472791,0,438.9353039,438.9353039,0
psc_2018-05_site12,22472792,0,118.0987465,118.0987465,0
psc_2018-05_site12,22472794,0,267.3312844,267.3312844,0
psc_2018-05_site12,22472795,0,532.8252313,532.8252313,0
psc_2018-05_site12,22472796,0,333.0107516,333.0107516,0
psc_2018-05_site12,22472797,0,92.96181468,92.96181468,0
psc_2018-05_site12,22480945,0,233.2556422,233.2556422,103
psc_2018-05_site12,22480946,0,550.6006527,550.6006527,4
psc_2018-05_site12,22480947,0,553.1746662,553.1746662,3
psc_2018-05_site12,22480948,0,553.1738701,553.1738701,3
psc_2018-05_site12,22480949,0,553.1746805,553.1746805,2
psc_2018-05_site12,22480950,0,553.1732556,553.1732556,1
psc_2018-05_site12,22480951,0,553.172278,553.172278,0
psc_2018-05_site12,22480952,0,538.8341617,538.8341617,0
psc_2018-05_site12,22480953,0,360.5909586,360.5909586,0
psc_2018-05_site12,22480954,0,540.8223024,540.8223024,0
psc_2018-05_site12,22480955,0,553.1730359,553.1730359,0
psc_2018-05_site12,22480956,0,553.1749613,553.1749613,0
psc_2018-05_site12,22480957,0,551.3347856,551.3347856,0
psc_2018-05_site12,22480958,0,402.4111479,402.4111479,0
psc_2018-05_site12,22480959,0,114.262492,114.262492,0
psc_2018-05_site12,22489104,0,248.4466015,248.4466015,104
psc_2018-05_site12,22489105,0,551.9313625,551.9313625,106
psc_2018-05_site12,22489106,0,553.1714443,553.1714443,106
psc_2018-05_site12,22489107,0,553.1719447,553.1719447,105
psc_2018-05_site12,22489108,0,553.1736885,553.1736885,105
psc_2018-05_site12,22489109,0,553.1760385,553.1760385,104
psc_2018-05_site12,22489110,0,553.1761143,553.1761143,3
psc_2018-05_site12,22489111,0,553.1746894,553.1746894,1
psc_2018-05_site12,22489112,0,553.1744463,553.1744463,0
psc_2018-05_site12,22489113,0,553.1774252,553.1774252,1
psc_2018-05_site12,22489114,0,553.1758188,553.1758188,2
psc_2018-05_site12,22489115,0,553.1745222,553.1745222,3
psc_2018-05_site12,22489116,0,553.1719825,553.1719825,2
psc_2018-05_site12,22489117,0,553.1734832,553.1734832,2
psc_2018-05_site12,22489118,0,553.1768867,553.1768867,1
psc_2018-05_site12,22489119,0,533.9520964,533.9520964,1
psc_2018-05_site12,22489120,0,184.0001782,184.0001782,0
psc_2018-05_site12,22497263,0,264.1097728,264.1097728,4
psc_2018-05_site12,22497264,0,552.7814452,552.7814452,106
psc_2018-05_site12,22497265,0,553.172112,553.172112,108
psc_2018-05_site12,22497266,0,553.1711343,553.1711343,108
psc_2018-05_site12,22497267,0,553.1717632,553.1717632,108
psc_2018-05_site12,22497268,0,553.1700952,553.1700952,108
psc_2018-05_site12,22497269,0,553.1720206,553.1720206,107
psc_2018-05_site12,22497270,0,553.1714675,553.1714675,105
psc_2018-05_site12,22497271,0,553.172521,553.172521,4
psc_2018-05_site12,22497272,0,553.171968,553.171968,3
psc_2018-05_site12,22497273,0,553.1742034,553.1742034,4
psc_2018-05_site12,22497274,0,553.170929,553.170929,104
psc_2018-05_site12,22497275,0,553.171854,553.171854,105
psc_2018-05_site12,22497276,0,553.1727259,553.1727259,104
psc_2018-05_site12,22497277,0,553.1729303,553.1729303,5
psc_2018-05_site12,22497278,0,553.1735364,553.1735364,102
psc_2018-05_site12,22497279,0,553.1712624,553.1712624,2
psc_2018-05_site12,22497280,0,549.7657806,549.7657806,0
psc_2018-05_site12,22497281,0,210.7621462,210.7621462,0
psc_2018-05_site12,22505421,0,0.12457505,0.12457505,1
psc_2018-05_site12,22505422,0,280.1340217,280.1340217,1
psc_2018-05_site12,22505423,0,553.1522578,553.1522578,103
psc_2018-05_site12,22505424,0,553.1755238,553.1755238,106
psc_2018-05_site12,22505425,0,553.1726739,553.1726739,108
psc_2018-05_site12,22505426,0,553.1727497,553.1727497,108
psc_2018-05_site12,22505427,0,553.1738031,553.1738031,108
psc_2018-05_site12,22505428,0,553.1719536,553.1719536,108
psc_2018-05_site12,22505429,0,553.174189,553.174189,108
psc_2018-05_site12,22505430,0,553.1704141,553.1704141,107
psc_2018-05_site12,22505431,0,553.1714676,553.1714676,106
psc_2018-05_site12,22505432,0,553.1681931,553.1681931,105
psc_2018-05_site12,22505433,0,553.1740749,553.1740749,106
psc_2018-05_site12,22505434,0,553.1693225,553.1693225,107
psc_2018-05_site12,22505435,0,553.1722255,553.1722255,108
psc_2018-05_site12,22505436,0,553.1712479,553.1712479,107
psc_2018-05_site12,22505437,0,553.1708765,553.1708765,106
psc_2018-05_site12,22505438,0,553.1752802,553.1752802,103
psc_2018-05_site12,22505439,0,553.1722489,553.1722489,2
psc_2018-05_site12,22505440,0,553.1728778,553.1728778,0
psc_2018-05_site12,22505441,0,491.3262287,491.3262287,0
psc_2018-05_site12,22505442,0,11.5006938,11.5006938,0
psc_2018-05_site12,22513580,0,0.709507469,0.709507469,104
psc_2018-05_site12,22513581,0,296.0498667,296.0498667,2
psc_2018-05_site12,22513582,0,553.1702482,553.1702482,1
psc_2018-05_site12,22513583,0,553.1683987,553.1683987,4
psc_2018-05_site12,22513584,0,553.1719304,553.1719304,106
psc_2018-05_site12,22513585,0,553.168899,553.168899,108
psc_2018-05_site12,22513586,0,553.1695279,553.1695279,108
psc_2018-05_site12,22513587,0,553.1705813,553.1705813,108
psc_2018-05_site12,22513588,0,553.1687318,553.1687318,108
psc_2018-05_site12,22513589,0,553.1722636,553.1722636,108
psc_2018-05_site12,22513590,0,553.1689892,553.1689892,108
psc_2018-05_site12,22513591,0,553.1686177,553.1686177,108
psc_2018-05_site12,22513592,0,553.1690651,553.1690651,108
psc_2018-05_site12,22513593,0,553.171968,553.171968,108
psc_2018-05_site12,22513594,0,553.168269,553.168269,108
psc_2018-05_site12,22513595,0,553.1716725,553.1716725,107
psc_2018-05_site12,22513596,0,553.169823,553.169823,106
psc_2018-05_site12,22513597,0,553.1683981,553.1683981,104
psc_2018-05_site12,22513598,0,553.1725589,553.1725589,3
psc_2018-05_site12,22513599,0,553.1686556,553.1686556,1
psc_2018-05_site12,22513600,0,553.1701565,553.1701565,0
psc_2018-05_site12,22513601,0,321.8871004,321.8871004,0
psc_2018-05_site12,22521739,0.626496091,0.970882648,1.597378739,104
psc_2018-05_site12,22521740,0,311.5023748,311.5023748,105
psc_2018-05_site12,22521741,0,553.1681414,553.1681414,4
psc_2018-05_site12,22521742,0,553.1691948,553.1691948,2
psc_2018-05_site12,22521743,0,553.1673453,553.1673453,4
psc_2018-05_site12,22521744,0,553.1694521,553.1694521,106
psc_2018-05_site12,22521745,0,553.1676026,553.1676026,108
psc_2018-05_site12,22521746,0,553.1684744,553.1684744,108
psc_2018-05_site12,22521747,0,553.1689748,553.1689748,108
psc_2018-05_site12,22521748,0,553.1686034,553.1686034,108
psc_2018-05_site12,22521749,0,553.1717106,553.1717106,108
psc_2018-05_site12,22521750,0,553.1678073,553.1678073,108
psc_2018-05_site12,22521751,0,553.1684362,553.1684362,108
psc_2018-05_site12,22521752,0,553.169065,553.169065,108
psc_2018-05_site12,22521753,0,553.171415,553.171415,108
psc_2018-05_site12,22521754,0,553.1670871,553.1670871,107
psc_2018-05_site12,22521755,0,553.1678976,553.1678976,105
psc_2018-05_site12,22521756,0,553.169823,553.169823,4
psc_2018-05_site12,22521757,0,553.1682165,553.1682165,2
psc_2018-05_site12,22521758,0,553.1717484,553.1717484,1
psc_2018-05_site12,22521759,0,553.168474,553.168474,0
psc_2018-05_site12,22521760,0,460.2688136,460.2688136,0
psc_2018-05_site12,22521761,0,40.69474196,40.69474196,0
psc_2018-05_site12,22529898,0,3.41609362,3.41609362,1
psc_2018-05_site12,22529899,154.1595906,173.5697218,327.7293124,4
psc_2018-05_site12,22529900,232.7771889,320.3924086,553.1695975,105
psc_2018-05_site12,22529901,0,553.1667165,553.1667165,105
psc_2018-05_site12,22529902,0,553.1686417,553.1686417,5
psc_2018-05_site12,22529903,0,553.1689605,553.1689605,105
psc_2018-05_site12,22529904,0,553.1704385,553.1704385,107
psc_2018-05_site12,22529905,0,553.1697709,553.1697709,108
psc_2018-05_site12,22529906,0,553.1679214,553.1679214,108
psc_2018-05_site12,22529907,0,553.1664965,553.1664965,108
psc_2018-05_site12,22529908,0,553.1675499,553.1675499,108
psc_2018-05_site12,22529909,0,553.1706571,553.1706571,108
psc_2018-05_site12,22529910,0,553.1676257,553.1676257,108
psc_2018-05_site12,22529911,0,553.169551,553.169551,108
psc_2018-05_site12,22529912,0,553.1678831,553.1678831,108
psc_2018-05_site12,22529913,0,553.1695655,553.1695655,108
psc_2018-05_site12,22529914,0,553.1692555,553.1692555,106
psc_2018-05_site12,22529915,0,553.1701274,553.1701274,4
psc_2018-05_site12,22529916,0,553.169513,553.169513,1
psc_2018-05_site12,22529917,0,553.1678451,553.1678451,0
psc_2018-05_site12,22529918,0,553.1703235,553.1703235,0
psc_2018-05_site12,22529919,0,450.3333354,450.3333354,0
psc_2018-05_site12,22529920,0,45.47017344,45.47017344,0
psc_2018-05_site12,22538057,0,5.519937925,5.519937925,0
psc_2018-05_site12,22538058,0,341.9311581,341.9311581,0
psc_2018-05_site12,22538059,11.05541575,542.1097452,553.165161,3
psc_2018-05_site12,22538060,350.8924605,202.2766102,553.1690707,105
psc_2018-05_site12,22538061,0,553.1678314,553.1678314,107
psc_2018-05_site12,22538062,0,553.1675883,553.1675883,107
psc_2018-05_site12,22538063,3.17591996,549.9864028,553.1623227,107
psc_2018-05_site12,22538064,216.3881501,336.7805842,553.1687344,108
psc_2018-05_site12,22538065,34.11068853,519.0564219,553.1671104,108
psc_2018-05_site12,22538066,14.52400784,538.6426142,553.166622,108
psc_2018-05_site12,22538067,5.254569665,547.9105721,553.1651418,108
psc_2018-05_site12,22538068,0,553.1684218,553.1684218,108
psc_2018-05_site12,22538069,0,553.1703471,553.1703471,108
psc_2018-05_site12,22538070,0,553.1662008,553.1662008,108
psc_2018-05_site12,22538071,0,553.1677016,553.1677016,108
psc_2018-05_site12,22538072,0,553.1702945,553.1702945,107
psc_2018-05_site12,22538073,0,553.169627,553.169627,106
psc_2018-05_site12,22538074,0,553.167959,553.167959,103
psc_2018-05_site12,22538075,0,553.1642373,553.1642373,2
psc_2018-05_site12,22538076,0,553.1648663,553.1648663,0
psc_2018-05_site12,22538077,0,553.1667916,553.1667916,0
psc_2018-05_site12,22538078,0,439.8945529,439.8945529,0
psc_2018-05_site12,22538079,0,38.94800349,38.94800349,1
psc_2018-05_site12,22546216,0,8.126657595,8.126657595,0
psc_2018-05_site12,22546217,0,356.2529636,356.2529636,0
psc_2018-05_site12,22546218,0,553.1678171,553.1678171,0
psc_2018-05_site12,22546219,0,553.1697424,553.1697424,3
psc_2018-05_site12,22546220,358.7361498,194.4343562,553.170506,105
psc_2018-05_site12,22546221,180.2958081,372.871898,553.1677061,108
psc_2018-05_site12,22546222,38.00443789,515.1647746,553.1692125,108
psc_2018-05_site12,22546223,365.0105123,188.1579559,553.1684682,108
psc_2018-05_site12,22546224,553.151875,0.01785228,553.1697273,108
psc_2018-05_site12,22546225,312.5670048,240.6016391,553.168644,108
psc_2018-05_site12,22546226,89.22579365,463.941843,553.1676366,108
psc_2018-05_site12,22546227,0,553.1684832,553.1684832,108
psc_2018-05_site12,22546228,0,553.1681117,553.1681117,108
psc_2018-05_site12,22546229,0,553.1689222,553.1689222,107
psc_2018-05_site12,22546230,0,553.1673157,553.1673157,106
psc_2018-05_site12,22546231,0,553.1666481,553.1666481,105
psc_2018-05_site12,22546232,0,553.1654048,553.1654048,104
psc_2018-05_site12,22546233,0,553.1673302,553.1673302,4
psc_2018-05_site12,22546234,0,553.1654806,553.1654806,2
psc_2018-05_site12,22546235,0,553.1653522,553.1653522,1
psc_2018-05_site12,22546236,0,553.1682779,553.1682779,0
psc_2018-05_site12,22546237,0,428.9498795,428.9498795,1
psc_2018-05_site12,22546238,0,32.93153506,32.93153506,2
psc_2018-05_site12,22554375,0,0.43333938,0.43333938,0
psc_2018-05_site12,22554376,0,349.3133182,349.3133182,0
psc_2018-05_site12,22554377,0,553.1644669,553.1644669,0
psc_2018-05_site12,22554378,0,553.1665206,553.1665206,1
psc_2018-05_site12,22554379,0,553.1650957,553.1650957,4
psc_2018-05_site12,22554380,368.9812527,184.1857313,553.166984,106
psc_2018-05_site12,22554381,97.56815408,455.5969269,553.165081,108
psc_2018-05_site12,22554382,448.625887,104.5390056,553.1648926,108
psc_2018-05_site12,22554383,553.1645568,0,553.1645568,108
psc_2018-05_site12,22554384,551.0068959,2.160482609,553.1673785,108
psc_2018-05_site12,22554385,503.3152942,49.85014979,553.165444,108
psc_2018-05_site12,22554386,235.5815851,317.5818785,553.1634636,107
psc_2018-05_site12,22554387,0,553.16489,553.16489,106
psc_2018-05_site12,22554388,0,553.163465,553.163465,105
psc_2018-05_site12,22554389,0,553.1678687,553.1678687,104
psc_2018-05_site12,22554390,0,553.1645943,553.1645943,4
psc_2018-05_site12,22554391,0,553.1656477,553.1656477,3
psc_2018-05_site12,22554392,0,553.1637983,553.1637983,2
psc_2018-05_site12,22554393,0,553.168202,553.168202,1
psc_2018-05_site12,22554394,0,553.1642987,553.1642987,0
psc_2018-05_site12,22554395,0,553.1649276,553.1649276,0
psc_2018-05_site12,22554396,0,417.4980713,417.4980713,1
psc_2018-05_site12,22554397,0,27.41764072,27.41764072,3
psc_2018-05_site12,22562535,0,234.5592587,234.5592587,0
psc_2018-05_site12,22562536,0,553.163785,553.163785,0
psc_2018-05_site12,22562537,0,553.1657103,553.1657103,0
psc_2018-05_site12,22562538,0,553.1662106,553.1662106,2
psc_2018-05_site12,22562539,0,553.1658391,553.1658391,104
psc_2018-05_site12,22562540,465.5784148,87.58820958,553.1666244,107
psc_2018-05_site12,22562541,494.7159663,58.44665789,553.1626242,108
psc_2018-05_site12,22562542,553.1620785,0,553.1620785,108
psc_2018-05_site12,22562543,546.6663633,6.498706744,553.16507,108
psc_2018-05_site12,22562544,450.3444617,102.8214992,553.1659609,108
psc_2018-05_site12,22562545,489.7381274,63.42458192,553.1627093,108
psc_2018-05_site12,22562546,111.1544005,442.0128608,553.1672613,106
psc_2018-05_site12,22562547,0,553.1673013,553.1673013,5
psc_2018-05_site12,22562548,0,553.1645799,553.1645799,3
psc_2018-05_site12,22562549,0,553.1653903,553.1653903,2
psc_2018-05_site12,22562550,0,553.1635408,553.1635408,1
psc_2018-05_site12,22562551,0,553.1654662,553.1654662,0
psc_2018-05_site12,22562552,0,553.1649131,553.1649131,0
psc_2018-05_site12,22562553,0,553.1680204,553.1680204,0
psc_2018-05_site12,22562554,0,553.1631168,553.1631168,1
psc_2018-05_site12,22562555,0,405.5426909,405.5426909,1
psc_2018-05_site12,22562556,0,22.40922311,22.40922311,3
psc_2018-05_site12,22570694,0,111.3677226,111.3677226,0
psc_2018-05_site12,22570695,0,540.7561573,540.7561573,0
psc_2018-05_site12,22570696,0,553.1632319,553.1632319,0
psc_2018-05_site12,22570697,0,553.1642853,553.1642853,1
psc_2018-05_site12,22570698,23.49368292,529.6680049,553.1616878,4
psc_2018-05_site12,22570699,322.7989519,230.3626087,553.1615605,106
psc_2018-05_site12,22570700,504.9027603,48.26152683,553.1642871,108
psc_2018-05_site12,22570701,532.0522969,21.10939667,553.1616936,108
psc_2018-05_site12,22570702,553.1646183,0,553.1646183,108
psc_2018-05_site12,22570703,536.9646998,16.19689737,553.1615972,108
psc_2018-05_site12,22570704,553.1664822,0,553.1664822,108
psc_2018-05_site12,22570705,349.3332249,203.8280321,553.1612571,107
psc_2018-05_site12,22570706,0,553.1626546,553.1626546,104
psc_2018-05_site12,22570707,0,553.1628362,553.1628362,2
psc_2018-05_site12,22570708,0,553.1609866,553.1609866,0
psc_2018-05_site12,22570709,0,553.1652088,553.1652088,0
psc_2018-05_site12,22570710,0,553.1646557,553.1646557,0
psc_2018-05_site12,22570711,0,553.1629878,553.1629878,0
psc_2018-05_site12,22570712,0,553.1613199,553.1613199,0
psc_2018-05_site12,22570713,0,553.1638742,553.1638742,1
psc_2018-05_site12,22570714,0,393.0808753,393.0808753,3
psc_2018-05_site12,22570715,0,17.90547447,17.90547447,103
psc_2018-05_site12,22578854,0,427.3868834,427.3868834,0
psc_2018-05_site12,22578855,0,553.1672498,553.1672498,1
psc_2018-05_site12,22578856,0,553.1632319,553.1632319,2
psc_2018-05_site12,22578857,0.648158696,552.5129147,553.1610734,4
psc_2018-05_site12,22578858,394.9220715,158.2422327,553.1643042,105
psc_2018-05_site12,22578859,553.1636037,0,553.1636037,107
psc_2018-05_site12,22578860,530.6364893,22.52999423,553.1664836,108
psc_2018-05_site12,22578861,546.2941781,6.869564853,553.163743,108
psc_2018-05_site12,22578862,553.1653616,0,553.1653616,108
psc_2018-05_site12,22578863,540.8914549,12.27265861,553.1641135,108
psc_2018-05_site12,22578864,545.3892241,7.77781981,553.1670439,108
psc_2018-05_site12,22578865,166.7047659,386.4573628,553.1621286,106
psc_2018-05_site12,22578866,0,553.1616011,553.1616011,4
psc_2018-05_site12,22578867,0,553.163398,553.163398,1
psc_2018-05_site12,22578868,0,553.1661951,553.1661951,0
psc_2018-05_site12,22578869,0,553.1659522,553.1659522,0
psc_2018-05_site12,22578870,0,553.1626777,553.1626777,0
psc_2018-05_site12,22578871,0,553.1650276,553.1650276,0
psc_2018-05_site12,22578872,0,551.2066452,551.2066452,0
psc_2018-05_site12,22578873,0,375.6875328,375.6875328,2
psc_2018-05_site12,22578874,0,13.90604476,13.90604476,104
psc_2018-05_site12,22587013,0,209.7577501,209.7577501,0
psc_2018-05_site12,22587014,0,553.1173521,553.1173521,1
psc_2018-05_site12,22587015,0,553.1631563,553.1631563,3
psc_2018-05_site12,22587016,0,553.1613067,553.1613067,104
psc_2018-05_site12,22587017,180.4605418,372.6978748,553.1584166,106
psc_2018-05_site12,22587018,540.9691898,12.19184653,553.1610363,107
psc_2018-05_site12,22587019,553.1595858,0,553.1595858,108
psc_2018-05_site12,22587020,553.1639895,0,553.1639895,108
psc_2018-05_site12,22587021,552.3955192,0.76468351,553.1602027,108
psc_2018-05_site12,22587022,441.1749357,111.9852381,553.1601738,108
psc_2018-05_site12,22587023,553.1626402,0,553.1626402,108
psc_2018-05_site12,22587024,553.164731,0,553.164731,107
psc_2018-05_site12,22587025,111.7970057,441.3646446,553.1616503,104
psc_2018-05_site12,22587026,0,553.1599946,553.1599946,2
psc_2018-05_site12,22587027,0,553.1610481,553.1610481,0
psc_2018-05_site12,22587028,0,553.160252,553.160252,0
psc_2018-05_site12,22587029,0,553.1636553,553.1636553,0
psc_2018-05_site12,22587030,0,553.1594559,553.1594559,0
psc_2018-05_site12,22587031,0,480.3239297,480.3239297,0
psc_2018-05_site12,22587032,0,234.7198663,234.7198663,1
psc_2018-05_site12,22587033,0,0.27028648,0.27028648,4
psc_2018-05_site12,22595172,0,22.52756858,22.52756858,0
psc_2018-05_site12,22595173,0,528.8029514,528.8029514,0
